id,host_response_rate,host_is_superhost,host_identity_verified,borough,property_type,room_type,accommodates,bathrooms,bedrooms,price,extra_people,availability_90,number_of_reviews,review_scores_rating,cancellation_policy,check_in_24h,air_conditioning,balcony,nature_and_views,tv,coffee_machine,cooking_basics,elevator,gym,parking,internet,pets_allowed,private_entrance,secure
353262,50-89%,1.0,0.0,"Kalorama Heights, Adams Morgan, Lanier Heights",Apartment,Entire home/apt,4,1.0,0.0,80,0,0,1,95-100/100,strict_14_with_grace_period,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
355527,100%,0.0,1.0,"Capitol Hill, Lincoln Park",Apartment,Entire home/apt,3,1.0,1.0,145,15,37,127,80-94/100,strict_14_with_grace_period,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
373462,100%,0.0,1.0,"Capitol Hill, Lincoln Park",House,Entire home/apt,5,1.5,3.0,175,35,62,153,80-94/100,moderate,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
382111,100%,1.0,1.0,"Capitol Hill, Lincoln Park",Apartment,Entire home/apt,4,1.0,1.0,175,0,61,226,95-100/100,strict_14_with_grace_period,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
383780,0-49%,0.0,1.0,"Dupont Circle, Connecticut Avenue/K Street",Apartment,Entire home/apt,2,1.0,1.0,72,0,90,15,95-100/100,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
407014,100%,0.0,1.0,"Shaw, Logan Circle",Apartment,Entire home/apt,6,1.0,1.0,139,15,10,391,80-94/100,moderate,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
409582,100%,1.0,1.0,"Capitol Hill, Lincoln Park",Apartment,Entire home/apt,5,1.0,1.0,188,15,82,476,95-100/100,moderate,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
423149,100%,1.0,1.0,"Howard University, Le Droit Park, Cardozo/Shaw",Apartment,Entire home/apt,4,1.0,1.0,99,15,0,54,80-94/100,strict_14_with_grace_period,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
427825,100%,0.0,1.0,"Edgewood, Bloomingdale, Truxton Circle, Eckington",House,Entire home/apt,2,1.0,2.0,149,25,10,13,80-94/100,flexible,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
437005,100%,0.0,1.0,Historic Anacostia,House,Private room,2,2.0,1.0,60,7,68,102,95-100/100,strict_14_with_grace_period,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
437362,100%,1.0,0.0,"Union Station, Stanton Park, Kingman Park",House,Entire home/apt,6,2.5,3.0,275,0,0,5,95-100/100,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
446125,100%,0.0,1.0,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Apartment,Private room,1,1.5,1.0,67,0,42,53,95-100/100,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
450790,100%,1.0,1.0,"Takoma, Brightwood, Manor Park",House,Private room,2,1.0,1.0,45,20,1,130,95-100/100,moderate,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
453159,100%,1.0,1.0,"Capitol Hill, Lincoln Park",Other,Entire home/apt,5,2.0,2.0,159,15,38,248,95-100/100,strict_14_with_grace_period,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
453315,100%,1.0,1.0,"Union Station, Stanton Park, Kingman Park",Other,Entire home/apt,2,1.0,1.0,89,0,8,745,95-100/100,moderate,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
464177,100%,1.0,1.0,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",Apartment,Entire home/apt,2,1.0,1.0,162,25,63,75,95-100/100,strict_14_with_grace_period,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
489773,100%,1.0,1.0,"Howard University, Le Droit Park, Cardozo/Shaw",House,Entire home/apt,6,1.5,2.0,225,25,0,43,95-100/100,strict_14_with_grace_period,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
501623,unknown,0.0,1.0,"Takoma, Brightwood, Manor Park",House,Entire home/apt,2,2.0,2.0,98,25,0,2,95-100/100,strict_14_with_grace_period,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
501809,100%,1.0,0.0,"Shaw, Logan Circle",House,Private room,2,1.0,1.0,72,20,63,29,95-100/100,moderate,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
519159,100%,0.0,1.0,"Howard University, Le Droit Park, Cardozo/Shaw",House,Entire home/apt,7,2.5,3.0,490,100,25,22,95-100/100,strict_14_with_grace_period,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
525672,50-89%,1.0,1.0,"Capitol Hill, Lincoln Park",Apartment,Entire home/apt,4,1.0,1.0,105,0,31,183,95-100/100,moderate,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
529077,unknown,0.0,1.0,"Kalorama Heights, Adams Morgan, Lanier Heights",House,Entire home/apt,2,1.0,1.0,125,0,0,0,nan,strict_14_with_grace_period,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
538598,unknown,0.0,1.0,"Union Station, Stanton Park, Kingman Park",House,Entire home/apt,5,1.5,2.0,125,10,0,4,80-94/100,moderate,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
542144,100%,1.0,1.0,"Capitol Hill, Lincoln Park",House,Entire home/apt,2,1.0,1.0,145,30,4,26,95-100/100,moderate,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
555749,100%,0.0,1.0,"Shaw, Logan Circle",House,Entire home/apt,6,2.5,3.0,300,25,11,28,95-100/100,strict_14_with_grace_period,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
556729,50-89%,0.0,1.0,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",House,Private room,2,2.5,1.0,65,20,74,120,80-94/100,strict_14_with_grace_period,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
560341,100%,0.0,1.0,"Brightwood Park, Crestwood, Petworth",House,Private room,2,1.0,1.0,59,25,0,22,80-94/100,strict_14_with_grace_period,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
561697,100%,1.0,1.0,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Apartment,Entire home/apt,6,1.0,1.0,102,30,7,265,95-100/100,strict_14_with_grace_period,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
565533,100%,0.0,1.0,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",Apartment,Entire home/apt,2,1.0,0.0,115,0,42,10,80-94/100,moderate,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
565553,100%,0.0,1.0,"West End, Foggy Bottom, GWU",Apartment,Entire home/apt,2,1.0,0.0,129,0,15,13,95-100/100,moderate,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
581620,100%,0.0,0.0,"Howard University, Le Droit Park, Cardozo/Shaw",Apartment,Shared room,1,1.0,1.0,33,0,64,25,80-94/100,strict_14_with_grace_period,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
583236,100%,0.0,1.0,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",House,Entire home/apt,16,4.5,6.0,495,20,0,14,95-100/100,strict_14_with_grace_period,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
584885,100%,0.0,1.0,"West End, Foggy Bottom, GWU",Apartment,Entire home/apt,2,1.0,0.0,129,0,0,12,80-94/100,moderate,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
586981,100%,1.0,1.0,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",House,Private room,2,2.0,1.0,60,25,44,370,95-100/100,moderate,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
594394,100%,1.0,1.0,"Georgetown, Burleith/Hillandale",House,Private room,1,1.0,1.0,65,0,36,36,80-94/100,strict_14_with_grace_period,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
594405,100%,1.0,1.0,"Georgetown, Burleith/Hillandale",House,Private room,2,1.0,1.0,65,10,0,6,80-94/100,strict_14_with_grace_period,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
597862,100%,0.0,1.0,"Capitol Hill, Lincoln Park",House,Private room,1,0.0,1.0,35,10,0,10,80-94/100,moderate,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
601180,unknown,0.0,0.0,"North Cleveland Park, Forest Hills, Van Ness",House,Private room,2,1.0,1.0,190,0,90,0,nan,moderate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609042,unknown,0.0,1.0,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Apartment,Entire home/apt,1,1.0,1.0,120,10,0,3,95-100/100,strict_14_with_grace_period,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
610655,100%,0.0,0.0,"Brightwood Park, Crestwood, Petworth",Other,Entire home/apt,4,1.0,1.0,79,25,0,155,80-94/100,moderate,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
620849,unknown,0.0,1.0,"Shaw, Logan Circle",Apartment,Entire home/apt,4,1.0,1.0,115,12,0,51,80-94/100,moderate,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
621201,unknown,0.0,1.0,"Kalorama Heights, Adams Morgan, Lanier Heights",Apartment,Entire home/apt,2,1.0,1.0,45,0,0,0,nan,flexible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623476,unknown,0.0,0.0,"Edgewood, Bloomingdale, Truxton Circle, Eckington",House,Entire home/apt,4,3.0,2.0,250,40,0,0,nan,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
626868,100%,0.0,1.0,"Howard University, Le Droit Park, Cardozo/Shaw",Apartment,Entire home/apt,3,1.0,0.0,150,15,72,78,80-94/100,strict_14_with_grace_period,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
627758,100%,0.0,1.0,"Georgetown, Burleith/Hillandale",House,Entire home/apt,6,1.0,2.0,299,75,42,11,80-94/100,strict_14_with_grace_period,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
630062,100%,0.0,1.0,"Howard University, Le Droit Park, Cardozo/Shaw",House,Entire home/apt,8,2.5,3.0,300,15,61,68,80-94/100,strict_14_with_grace_period,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
632735,100%,1.0,1.0,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Apartment,Private room,2,1.0,1.0,70,20,0,4,80-94/100,moderate,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
635399,unknown,0.0,1.0,"Dupont Circle, Connecticut Avenue/K Street",Other,Entire home/apt,2,1.0,1.0,125,20,0,16,80-94/100,strict_14_with_grace_period,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
638604,100%,0.0,1.0,"Georgetown, Burleith/Hillandale",Apartment,Entire home/apt,2,1.0,1.0,139,50,42,5,0-79/100,strict_14_with_grace_period,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
644835,unknown,0.0,1.0,"Howard University, Le Droit Park, Cardozo/Shaw",House,Private room,1,1.0,1.0,57,85,0,30,80-94/100,strict_14_with_grace_period,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
644872,unknown,0.0,1.0,"Howard University, Le Droit Park, Cardozo/Shaw",House,Private room,1,1.0,1.0,60,65,0,36,80-94/100,strict_14_with_grace_period,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
647080,100%,0.0,1.0,"Union Station, Stanton Park, Kingman Park",House,Entire home/apt,6,2.5,2.0,300,20,85,73,95-100/100,strict_14_with_grace_period,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
648093,unknown,0.0,1.0,"Edgewood, Bloomingdale, Truxton Circle, Eckington",House,Entire home/apt,2,1.0,1.0,120,60,0,5,95-100/100,flexible,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
653865,100%,1.0,0.0,"Takoma, Brightwood, Manor Park",House,Private room,2,1.0,1.0,50,15,43,12,80-94/100,moderate,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
654835,100%,0.0,1.0,"Georgetown, Burleith/Hillandale",House,Private room,2,1.0,1.0,139,40,42,10,80-94/100,strict_14_with_grace_period,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
660514,50-89%,0.0,1.0,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",House,Private room,1,1.5,1.0,50,75,42,5,0-79/100,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
667954,100%,1.0,1.0,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Apartment,Private room,1,1.0,1.0,55,20,70,417,95-100/100,moderate,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
669941,100%,1.0,1.0,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Apartment,Entire home/apt,6,1.0,1.0,125,10,56,217,95-100/100,strict_14_with_grace_period,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
674940,90-99%,0.0,1.0,"Union Station, Stanton Park, Kingman Park",Apartment,Entire home/apt,4,1.0,1.0,150,15,42,76,95-100/100,strict_14_with_grace_period,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
688914,100%,1.0,1.0,"Douglas, Shipley Terrace",House,Private room,2,1.0,1.0,70,30,64,1,95-100/100,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
690877,100%,0.0,0.0,"Kalorama Heights, Adams Morgan, Lanier Heights",Apartment,Private room,2,1.5,1.0,99,0,76,158,95-100/100,moderate,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
694383,unknown,0.0,0.0,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",Apartment,Entire home/apt,4,1.0,1.0,135,35,0,4,80-94/100,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
713529,100%,0.0,1.0,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",House,Private room,3,1.0,1.0,60,30,80,470,80-94/100,strict_14_with_grace_period,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
722114,100%,1.0,1.0,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Other,Entire home/apt,6,1.0,0.0,99,25,76,427,95-100/100,moderate,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
736164,100%,1.0,1.0,"Capitol Hill, Lincoln Park",Apartment,Entire home/apt,3,1.0,1.0,130,10,10,81,95-100/100,strict_14_with_grace_period,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
739474,unknown,0.0,1.0,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Other,Entire home/apt,2,1.0,1.0,149,0,0,80,95-100/100,moderate,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
748316,100%,1.0,0.0,"Union Station, Stanton Park, Kingman Park",Other,Entire home/apt,2,1.0,1.0,105,0,7,588,95-100/100,flexible,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
754037,unknown,0.0,1.0,"Sheridan, Barry Farm, Buena Vista",Other,Private room,2,1.0,1.0,62,10,89,11,95-100/100,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
763569,100%,0.0,1.0,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",Apartment,Entire home/apt,2,1.0,1.0,99,0,44,15,95-100/100,moderate,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
765577,unknown,0.0,0.0,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",House,Private room,1,1.0,1.0,195,0,89,0,nan,flexible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
780041,unknown,0.0,1.0,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Apartment,Entire home/apt,5,1.0,2.0,100,10,18,10,80-94/100,moderate,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
782970,unknown,0.0,0.0,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Apartment,Entire home/apt,4,1.0,1.0,100,0,42,5,80-94/100,moderate,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
783460,100%,0.0,1.0,"Howard University, Le Droit Park, Cardozo/Shaw",Apartment,Entire home/apt,2,1.0,1.0,80,0,0,46,80-94/100,moderate,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
789295,50-89%,0.0,1.0,"Dupont Circle, Connecticut Avenue/K Street",House,Entire home/apt,14,5.0,6.0,991,100,1,123,95-100/100,strict_14_with_grace_period,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
792578,100%,0.0,0.0,"River Terrace, Benning, Greenway, Dupont Park",House,Entire home/apt,6,2.5,2.0,400,10,90,94,80-94/100,moderate,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
793170,50-89%,0.0,1.0,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Apartment,Entire home/apt,2,1.0,1.0,95,0,28,67,80-94/100,moderate,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
800076,100%,1.0,1.0,"Howard University, Le Droit Park, Cardozo/Shaw",House,Entire home/apt,3,1.0,0.0,105,30,49,153,80-94/100,moderate,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
801699,unknown,0.0,0.0,"Dupont Circle, Connecticut Avenue/K Street",Apartment,Entire home/apt,2,1.0,1.0,150,5,90,24,95-100/100,moderate,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
804088,100%,0.0,1.0,"Friendship Heights, American University Park, Tenleytown",House,Entire home/apt,5,3.0,3.0,230,15,13,29,95-100/100,strict_14_with_grace_period,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
808830,100%,1.0,1.0,"Cathedral Heights, McLean Gardens, Glover Park",House,Private room,5,2.5,2.0,110,40,70,303,95-100/100,moderate,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
815516,100%,0.0,1.0,"Georgetown, Burleith/Hillandale",Other,Entire home/apt,2,1.0,1.0,80,35,0,12,95-100/100,strict_14_with_grace_period,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
815855,100%,0.0,1.0,"Shaw, Logan Circle",Apartment,Entire home/apt,4,1.0,1.0,115,0,67,134,80-94/100,strict_14_with_grace_period,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
818106,100%,0.0,1.0,"Union Station, Stanton Park, Kingman Park",Other,Entire home/apt,4,1.0,2.0,40,0,4,16,95-100/100,strict_14_with_grace_period,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
820108,100%,0.0,0.0,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Other,Entire home/apt,2,1.0,1.0,139,0,0,47,80-94/100,strict_14_with_grace_period,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
825969,100%,0.0,1.0,"Edgewood, Bloomingdale, Truxton Circle, Eckington",House,Entire home/apt,8,3.0,3.0,500,33,90,10,80-94/100,moderate,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
828497,100%,1.0,1.0,"Friendship Heights, American University Park, Tenleytown",House,Private room,4,2.0,2.0,125,20,8,75,95-100/100,moderate,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
834961,unknown,0.0,0.0,"Union Station, Stanton Park, Kingman Park",Apartment,Private room,2,1.0,1.0,79,10,0,41,80-94/100,strict_14_with_grace_period,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
835992,0-49%,0.0,1.0,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",House,Entire home/apt,2,1.0,1.0,60,0,0,15,80-94/100,strict_14_with_grace_period,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
837148,100%,1.0,1.0,"Capitol Hill, Lincoln Park",Apartment,Entire home/apt,5,1.0,1.0,145,20,74,167,95-100/100,strict_14_with_grace_period,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
839320,unknown,0.0,1.0,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",House,Private room,2,1.0,1.0,100,25,0,17,95-100/100,strict_14_with_grace_period,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
841202,50-89%,0.0,1.0,"North Michigan Park, Michigan Park, University Heights",House,Entire home/apt,5,1.0,2.0,67,10,24,30,80-94/100,moderate,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
841234,50-89%,0.0,1.0,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Other,Private room,1,1.0,1.0,35,0,0,13,80-94/100,strict_14_with_grace_period,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
841260,50-89%,0.0,1.0,"Brightwood Park, Crestwood, Petworth",Apartment,Private room,1,2.0,1.0,39,0,0,12,80-94/100,strict_14_with_grace_period,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
845033,100%,1.0,1.0,"Union Station, Stanton Park, Kingman Park",Apartment,Entire home/apt,4,1.0,1.0,145,25,31,319,95-100/100,moderate,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
851048,100%,0.0,1.0,"Dupont Circle, Connecticut Avenue/K Street",House,Entire home/apt,6,2.5,3.0,575,50,89,30,95-100/100,strict_14_with_grace_period,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
852913,100%,0.0,1.0,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Apartment,Entire home/apt,5,1.0,2.0,400,0,90,11,80-94/100,strict_14_with_grace_period,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
854191,100%,0.0,1.0,"Kalorama Heights, Adams Morgan, Lanier Heights",House,Private room,4,1.5,2.0,185,50,89,69,95-100/100,strict_14_with_grace_period,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
860336,100%,0.0,1.0,"Dupont Circle, Connecticut Avenue/K Street",Other,Private room,4,1.0,1.0,99,20,0,363,80-94/100,strict_14_with_grace_period,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
860776,50-89%,0.0,1.0,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Other,Private room,1,3.0,1.0,28,0,58,8,80-94/100,strict_14_with_grace_period,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
861775,100%,1.0,1.0,"Douglas, Shipley Terrace",House,Private room,2,1.0,1.0,65,15,0,16,95-100/100,flexible,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
864912,100%,0.0,1.0,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",House,Private room,1,1.0,1.0,89,0,0,37,80-94/100,strict_14_with_grace_period,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
